task_type,arrival_count,window_start_s,window_seconds,coverage
DNN_training,0,1126800,3600,within_recorded_span_not_independently_verified
DNN_training,0,1130400,3600,within_recorded_span_not_independently_verified
DNN_training,0,1134000,3600,within_recorded_span_not_independently_verified
DNN_training,0,1137600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1141200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1144800,3600,within_recorded_span_not_independently_verified
DNN_training,0,1148400,3600,within_recorded_span_not_independently_verified
DNN_training,0,1152000,3600,within_recorded_span_not_independently_verified
DNN_training,0,1155600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1159200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1162800,3600,within_recorded_span_not_independently_verified
DNN_training,0,1166400,3600,within_recorded_span_not_independently_verified
DNN_training,0,1170000,3600,within_recorded_span_not_independently_verified
DNN_training,0,1173600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1177200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1180800,3600,within_recorded_span_not_independently_verified
DNN_training,0,1184400,3600,within_recorded_span_not_independently_verified
DNN_training,0,1188000,3600,within_recorded_span_not_independently_verified
DNN_training,0,1191600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1195200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1198800,3600,within_recorded_span_not_independently_verified
DNN_training,0,1202400,3600,within_recorded_span_not_independently_verified
DNN_training,0,1206000,3600,within_recorded_span_not_independently_verified
DNN_training,0,1209600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1213200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1216800,3600,within_recorded_span_not_independently_verified
DNN_training,0,1220400,3600,within_recorded_span_not_independently_verified
DNN_training,0,1224000,3600,within_recorded_span_not_independently_verified
DNN_training,1,1227600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1231200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1234800,3600,within_recorded_span_not_independently_verified
DNN_training,0,1238400,3600,within_recorded_span_not_independently_verified
DNN_training,0,1242000,3600,within_recorded_span_not_independently_verified
DNN_training,0,1245600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1249200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1252800,3600,within_recorded_span_not_independently_verified
DNN_training,0,1256400,3600,within_recorded_span_not_independently_verified
DNN_training,0,1260000,3600,within_recorded_span_not_independently_verified
DNN_training,0,1263600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1267200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1270800,3600,within_recorded_span_not_independently_verified
DNN_training,0,1274400,3600,within_recorded_span_not_independently_verified
DNN_training,0,1278000,3600,within_recorded_span_not_independently_verified
DNN_training,0,1281600,3600,within_recorded_span_not_independently_verified
DNN_training,0,1285200,3600,within_recorded_span_not_independently_verified
DNN_training,0,1288800,3600,within_recorded_span_not_independently_verified
