task_type,arrival_count,window_start_s,window_seconds,coverage
bert,10,1936800,3600,within_recorded_span_not_independently_verified
bert,12,1940400,3600,within_recorded_span_not_independently_verified
bert,15,1944000,3600,within_recorded_span_not_independently_verified
bert,8,1947600,3600,within_recorded_span_not_independently_verified
bert,5,1951200,3600,within_recorded_span_not_independently_verified
bert,8,1954800,3600,within_recorded_span_not_independently_verified
bert,33,1958400,3600,within_recorded_span_not_independently_verified
bert,15,1962000,3600,within_recorded_span_not_independently_verified
bert,7,1965600,3600,within_recorded_span_not_independently_verified
bert,17,1969200,3600,within_recorded_span_not_independently_verified
bert,9,1972800,3600,within_recorded_span_not_independently_verified
bert,105,1976400,3600,within_recorded_span_not_independently_verified
bert,57,1980000,3600,within_recorded_span_not_independently_verified
bert,9,1983600,3600,within_recorded_span_not_independently_verified
bert,13,1987200,3600,within_recorded_span_not_independently_verified
bert,17,1990800,3600,within_recorded_span_not_independently_verified
bert,9,1994400,3600,within_recorded_span_not_independently_verified
bert,9,1998000,3600,within_recorded_span_not_independently_verified
bert,14,2001600,3600,within_recorded_span_not_independently_verified
bert,62,2005200,3600,within_recorded_span_not_independently_verified
bert,4,2008800,3600,within_recorded_span_not_independently_verified
bert,3,2012400,3600,within_recorded_span_not_independently_verified
bert,3,2016000,3600,within_recorded_span_not_independently_verified
bert,5,2019600,3600,within_recorded_span_not_independently_verified
bert,2,2023200,3600,within_recorded_span_not_independently_verified
bert,4,2026800,3600,within_recorded_span_not_independently_verified
bert,6,2030400,3600,within_recorded_span_not_independently_verified
bert,8,2034000,3600,within_recorded_span_not_independently_verified
bert,12,2037600,3600,within_recorded_span_not_independently_verified
bert,5,2041200,3600,within_recorded_span_not_independently_verified
bert,31,2044800,3600,within_recorded_span_not_independently_verified
bert,17,2048400,3600,within_recorded_span_not_independently_verified
bert,7,2052000,3600,within_recorded_span_not_independently_verified
bert,12,2055600,3600,within_recorded_span_not_independently_verified
bert,13,2059200,3600,within_recorded_span_not_independently_verified
bert,113,2062800,3600,within_recorded_span_not_independently_verified
bert,29,2066400,3600,within_recorded_span_not_independently_verified
bert,17,2070000,3600,within_recorded_span_not_independently_verified
bert,15,2073600,3600,within_recorded_span_not_independently_verified
bert,19,2077200,3600,within_recorded_span_not_independently_verified
bert,16,2080800,3600,within_recorded_span_not_independently_verified
bert,5,2084400,3600,within_recorded_span_not_independently_verified
bert,5,2088000,3600,within_recorded_span_not_independently_verified
bert,3,2091600,3600,within_recorded_span_not_independently_verified
bert,5,2095200,3600,within_recorded_span_not_independently_verified
bert,8,2098800,3600,within_recorded_span_not_independently_verified
bert,6,2102400,3600,within_recorded_span_not_independently_verified
bert,5,2106000,3600,within_recorded_span_not_independently_verified
bert,4,2109600,3600,within_recorded_span_not_independently_verified
bert,9,2113200,3600,within_recorded_span_not_independently_verified
bert,5,2116800,3600,within_recorded_span_not_independently_verified
bert,3,2120400,3600,within_recorded_span_not_independently_verified
bert,3,2124000,3600,within_recorded_span_not_independently_verified
bert,3,2127600,3600,within_recorded_span_not_independently_verified
bert,34,2131200,3600,within_recorded_span_not_independently_verified
bert,18,2134800,3600,within_recorded_span_not_independently_verified
bert,9,2138400,3600,within_recorded_span_not_independently_verified
bert,8,2142000,3600,within_recorded_span_not_independently_verified
bert,5,2145600,3600,within_recorded_span_not_independently_verified
bert,120,2149200,3600,within_recorded_span_not_independently_verified
bert,24,2152800,3600,within_recorded_span_not_independently_verified
bert,20,2156400,3600,within_recorded_span_not_independently_verified
bert,27,2160000,3600,within_recorded_span_not_independently_verified
bert,21,2163600,3600,within_recorded_span_not_independently_verified
bert,27,2167200,3600,within_recorded_span_not_independently_verified
bert,37,2170800,3600,within_recorded_span_not_independently_verified
bert,9,2174400,3600,within_recorded_span_not_independently_verified
bert,11,2178000,3600,within_recorded_span_not_independently_verified
bert,13,2181600,3600,within_recorded_span_not_independently_verified
bert,31,2185200,3600,within_recorded_span_not_independently_verified
bert,13,2188800,3600,within_recorded_span_not_independently_verified
bert,17,2192400,3600,within_recorded_span_not_independently_verified
bert,12,2196000,3600,within_recorded_span_not_independently_verified
bert,15,2199600,3600,within_recorded_span_not_independently_verified
bert,28,2203200,3600,within_recorded_span_not_independently_verified
bert,8,2206800,3600,within_recorded_span_not_independently_verified
bert,8,2210400,3600,within_recorded_span_not_independently_verified
bert,5,2214000,3600,within_recorded_span_not_independently_verified
bert,28,2217600,3600,within_recorded_span_not_independently_verified
bert,10,2221200,3600,within_recorded_span_not_independently_verified
bert,6,2224800,3600,within_recorded_span_not_independently_verified
bert,9,2228400,3600,within_recorded_span_not_independently_verified
bert,7,2232000,3600,within_recorded_span_not_independently_verified
bert,102,2235600,3600,within_recorded_span_not_independently_verified
bert,44,2239200,3600,within_recorded_span_not_independently_verified
bert,20,2242800,3600,within_recorded_span_not_independently_verified
bert,14,2246400,3600,within_recorded_span_not_independently_verified
bert,18,2250000,3600,within_recorded_span_not_independently_verified
bert,215,2253600,3600,within_recorded_span_not_independently_verified
bert,50,2257200,3600,within_recorded_span_not_independently_verified
bert,21,2260800,3600,within_recorded_span_not_independently_verified
bert,47,2264400,3600,within_recorded_span_not_independently_verified
bert,35,2268000,3600,within_recorded_span_not_independently_verified
bert,57,2271600,3600,within_recorded_span_not_independently_verified
bert,81,2275200,3600,within_recorded_span_not_independently_verified
bert,23,2278800,3600,within_recorded_span_not_independently_verified
bert,14,2282400,3600,within_recorded_span_not_independently_verified
bert,34,2286000,3600,within_recorded_span_not_independently_verified
bert,35,2289600,3600,within_recorded_span_not_independently_verified
bert,34,2293200,3600,within_recorded_span_not_independently_verified
